Identification,Latitude,Longitude,Time of Observation,Ice Accretion On Ship,Thickness of Ice Accretion On Ship,Rate of Ice Accretion on Ship,Sea Level Pressure,Characteristics of Pressure Tendency,Pressure Tendency,Air Temperature,Wet Bulb Temperature,Dew Point Temperature,Sea Surface Temperature,Wave Direction,Wave Period,Wave Height,Swell Direction,Swell Period,Swell Height,Total Cloud Amount,Low Cloud Amount,Low Cloud Type,Cloud Height Indicator,Cloud Height,Middle Cloud Type,High Cloud Type,Visibility,Visibility Indicator,Present Weather,Past Weather,Wind Direction,Wind Speed
44255, 47.3, 303.0,2011-01-26T09:00:00, , , ,30.14,2,0.03,23.9, , ,36.3, , 7, 4,33, , , , , , ,A, , , , , , ,280, 60
44255, 47.3, 303.0,2011-01-26T10:00:00, , , ,30.14, , ,24.3, , ,36.3, , 8, 4,33, , , , , , ,A, , , , , , ,340, 50
44255, 47.3, 303.0,2011-01-26T11:00:00, , , ,30.14, , ,23.9, , ,36.3, , 9, 4,33, , , , , , ,A, , , , , , , 50, 20
44255, 47.3, 303.0,2011-01-26T12:00:00, , , ,30.15,2,0.01,23.7, , ,36.1, , 8, 3,33, , , , , , ,A, , , , , , , 60, 30
44255, 47.3, 303.0,2011-01-26T13:00:00, , , ,30.16,2,0.02,23.9, , ,36.1, , 8, 3,33, , , , , , ,A, , , , , , , 90, 40
44255, 47.3, 303.0,2011-01-26T14:00:00, , , ,30.16,2,0.02,25.7, , ,36.3, ,10, 3,33, , , , , , ,A, , , , , , ,240, 30
44255, 47.3, 303.0,2011-01-26T15:00:00, , , , , , , , , , , , , ,33, , , , , , ,A, , , , , , ,250, 40
44255, 47.3, 303.0,2011-01-26T16:00:00, , , ,30.15,7,0.01,26.6, , ,36.3, , 9, 3,33, , , , , , ,A, , , , , , ,260, 50
44255, 47.3, 303.0,2011-01-26T17:00:00, , , ,30.14,7,0.03,26.8, , ,36.3, , 8, 2,33, , , , , , ,A, , , , , , ,260, 60
44255, 47.3, 303.0,2011-01-26T18:00:00, , , ,30.13, , ,26.4, , ,36.3, ,10, 2,33, , , , , , ,A, , , , , , ,260, 50
44255, 47.3, 303.0,2011-01-26T19:00:00, , , ,30.13,7,0.02,27.0, , ,36.3, , 9, 2,33, , , , , , ,A, , , , , , ,280, 40
44255, 47.3, 303.0,2011-01-26T20:00:00, , , ,30.14,4,0.00,26.2, , ,36.3, , 8, 2,33, , , , , , ,A, , , , , , ,340, 30
44255, 47.3, 303.0,2011-01-26T21:00:00, , , ,30.14,2,0.01,25.9, , ,36.3, , 8, 2,33, , , , , , ,A, , , , , , , 10, 30
44255, 47.3, 303.0,2011-01-26T22:00:00, , , ,30.15,2,0.02,25.9, , ,36.3, , 8, 2,33, , , , , , ,A, , , , , , , 50, 20
44255, 47.3, 303.0,2011-01-26T23:00:00, , , ,30.17,2,0.03,26.2, , ,36.3, , 8, 2,33, , , , , , ,A, , , , , , , 50, 20
44255, 47.3, 303.0,2011-01-27T00:00:00, , , , , , , , , , , , , ,33, , , , , , ,A, , , , , , , 80, 20
44255, 47.3, 303.0,2011-01-27T01:00:00, , , ,30.16,2,0.01,27.3, , ,36.3, , 7, 2,33, , , , , , ,A, , , , , , ,100, 30
44255, 47.3, 303.0,2011-01-27T02:00:00, , , ,30.13,7,0.04,27.9, , ,36.1, , 9, 2,33, , , , , , ,A, , , , , , ,100, 50
44255, 47.3, 303.0,2011-01-27T03:00:00, , , ,30.12, , ,28.6, , ,36.3, , 7, 2,33, , , , , , ,A, , , , , , ,100, 60
44255, 47.3, 303.0,2011-01-27T04:00:00, , , ,30.10,7,0.06,29.1, , ,36.3, , 7, 2,33, , , , , , ,A, , , , , , ,110, 60
44255, 47.3, 303.0,2011-01-27T05:00:00, , , ,30.06,7,0.07,29.5, , ,36.3, , 8, 2,33, , , , , , ,A, , , , , , ,100, 70
44255, 47.3, 303.0,2011-01-27T06:00:00, , , ,30.05,7,0.06,30.4, , ,36.3, , 9, 2,33, , , , , , ,A, , , , , , ,120, 80
44255, 47.3, 303.0,2011-01-27T07:00:00, , , ,30.06,7,0.04,30.6, , ,36.3, , 8, 2,33, , , , , , ,A, , , , , , ,140, 70
44255, 47.3, 303.0,2011-01-27T08:00:00, , , ,30.02,7,0.04,30.4, , ,36.3, , 8, 2,33, , , , , , ,A, , , , , , ,120, 90
44255, 47.3, 303.0,2011-01-27T09:00:00, , , ,29.98,7,0.07,30.7, , ,36.1, , 4, 2,33, , , , , , ,A, , , , , , ,120,100
44255, 47.3, 303.0,2011-01-27T10:00:00, , , ,29.95,7,0.11,30.7, , ,36.1, , 4, 2,33, , , , , , ,A, , , , , , ,110,130
44255, 47.3, 303.0,2011-01-27T11:00:00, , , ,29.91,7,0.10,30.6, , ,36.1, , 4, 3,33, , , , , , ,A, , , , , , ,120,130
44255, 47.3, 303.0,2011-01-27T12:00:00, , , ,29.88,7,0.10,30.6, , ,36.0, , 5, 4,33, , , , , , ,A, , , , , , ,110,130
44255, 47.3, 303.0,2011-01-27T13:00:00, , , ,29.80,7,0.14,29.3, , ,36.0, , 6, 4,33, , , , , , ,A, , , , , , ,110,150
44255, 47.3, 303.0,2011-01-27T14:00:00, , , ,29.73,7,0.18,29.5, , ,35.8, , 6, 5,33, , , , , , ,A, , , , , , ,100,160
44255, 47.3, 303.0,2011-01-27T15:00:00, , , ,29.65,7,0.24,30.7, , ,35.8, , 7, 5,33, , , , , , ,A, , , , , , ,100,160
44255, 47.3, 303.0,2011-01-27T16:00:00, , , ,29.54,7,0.26,32.0, , ,35.8, , 7, 6,33, , , , , , ,A, , , , , , ,100,160
44255, 47.3, 303.0,2011-01-27T17:00:00, , , ,29.39,7,0.34,31.8, , ,35.8, , 7, 7,33, , , , , , ,A, , , , , , ,100,170
44255, 47.3, 303.0,2011-01-27T18:00:00, , , ,29.29,7,0.36,33.6, , ,36.0, , 7, 7,33, , , , , , ,A, , , , , , ,100,180
44255, 47.3, 303.0,2011-01-27T19:00:00, , , ,29.19,7,0.36,35.2, , ,36.0, , 8, 7,33, , , , , , ,A, , , , , , ,100,180
44255, 47.3, 303.0,2011-01-27T20:00:00, , , ,29.12,7,0.27,36.1, , ,36.0, , 8, 7,33, , , , , , ,A, , , , , , ,100,160
44255, 47.3, 303.0,2011-01-27T21:00:00, , , ,29.08,7,0.21,36.9, , ,36.0, , 8, 8,33, , , , , , ,A, , , , , , ,100,130
44255, 47.3, 303.0,2011-01-27T22:00:00, , , ,29.01,7,0.18,37.6, , ,36.0, , 9, 7,33, , , , , , ,A, , , , , , , 90,120
44255, 47.3, 303.0,2011-01-27T23:00:00, , , ,28.97,7,0.15,38.7, , ,36.0, , 8, 6,33, , , , , , ,A, , , , , , ,100, 90
44255, 47.3, 303.0,2011-01-28T00:00:00, , , ,28.95,7,0.13,40.3, , ,36.0, , 9, 6,33, , , , , , ,A, , , , , , ,180, 90
44255, 47.3, 303.0,2011-01-28T01:00:00, , , ,28.93,7,0.08,40.3, , ,36.0, ,10, 6,33, , , , , , ,A, , , , , , ,200, 80
44255, 47.3, 303.0,2011-01-28T02:00:00, , , ,28.90,7,0.07,39.7, , ,36.0, , 9, 5,33, , , , , , ,A, , , , , , ,190, 60
44255, 47.3, 303.0,2011-01-28T03:00:00, , , ,28.87,7,0.07,39.2, , ,36.0, ,10, 5,33, , , , , , ,A, , , , , , ,190, 50
44255, 47.3, 303.0,2011-01-28T04:00:00, , , ,28.86,7,0.07,39.2, , ,36.0, , 9, 5,33, , , , , , ,A, , , , , , ,220, 90
44255, 47.3, 303.0,2011-01-28T05:00:00, , , ,28.85,7,0.04,37.9, , ,36.0, , 9, 5,33, , , , , , ,A, , , , , , ,220,100
44255, 47.3, 303.0,2011-01-28T06:00:00, , , ,28.87,7,0.00,36.7, , ,36.0, ,10, 5,33, , , , , , ,A, , , , , , ,240,110
44255, 47.3, 303.0,2011-01-28T07:00:00, , , ,28.90,2,0.04,36.7, , ,36.0, , 9, 7,33, , , , , , ,A, , , , , , ,270,140
44255, 47.3, 303.0,2011-01-28T08:00:00, , , ,28.96,2,0.11,36.7, , ,35.8, ,14, 8,33, , , , , , ,A, , , , , , ,270,150
44255, 47.3, 303.0,2011-01-28T09:00:00, , , ,29.04,2,0.17,36.5, , ,35.8, ,12, 9,33, , , , , , ,A, , , , , , ,280,170
44255, 47.3, 302.7,2011-01-28T10:00:00, , , ,29.13,2,0.23,35.8, , ,35.6, ,14, 9, , , , , , , , , , , , , , ,280,180
44255, 47.3, 302.7,2011-01-28T12:00:00, , , ,29.36,2,0.32,32.2, , ,35.6, ,14,11, , , , , , , , , , , , , , ,280,180
44255, 47.3, 302.7,2011-01-28T14:00:00, , , ,29.51,2,0.26,32.2, , ,35.6, ,14,10, , , , , , , , , , , , , , ,290,160
44255, 47.3, 302.7,2011-01-28T16:00:00, , , ,29.60,2,0.15,31.6, , ,35.8, ,14, 9, , , , , , , , , , , , , , ,280,160
44255, 47.3, 302.7,2011-01-28T18:00:00, , , ,29.66,2,0.10,32.2, , ,36.0, ,14, 9, , , , , , , , , , , , , , ,280,140
44255, 47.3, 302.7,2011-01-28T20:00:00, , , ,29.74,2,0.12,32.4, , ,36.1, , 9, 9, , , , , , , , , , , , , , ,280,130
44255, 47.3, 302.7,2011-01-28T22:00:00, , , ,29.80,2,0.09,32.0, , ,36.1, ,12, 8, , , , , , , , , , , , , , ,270,110
44255, 47.3, 302.7,2011-01-29T00:00:00, , , ,29.86,2,0.09,32.9, , ,36.3, ,13, 7, , , , , , , , , , , , , , ,270, 90
44255, 47.3, 302.7,2011-01-29T02:00:00, , , ,29.89,2,0.06,32.5, , ,36.3, ,12, 7, , , , , , , , , , , , , , ,270, 80
44255, 47.3, 302.7,2011-01-29T04:00:00, , , ,29.91,2,0.04,32.4, , ,36.3, ,13, 6, , , , , , , , , , , , , , ,280, 60
44255, 47.3, 302.7,2011-01-29T06:00:00, , , ,29.92,2,0.02,32.0, , ,36.3, ,12, 6, , , , , , , , , , , , , , ,280, 40
44255, 47.3, 302.7,2011-01-29T08:00:00, , , ,29.92,2,0.00,32.0, , ,36.3, ,13, 5, , , , , , , , , , , , , , , 10, 20
44255, 47.3, 302.7,2011-01-29T10:00:00, , , ,29.89,7,0.03,32.4, , ,36.1, ,12, 6, , , , , , , , , , , , , , , 80, 40
44255, 47.3, 302.7,2011-01-29T12:00:00, , , ,29.85,7,0.05,32.2, , ,36.0, ,11, 5, , , , , , , , , , , , , , ,100, 80
44255, 47.3, 302.7,2011-01-29T14:00:00, , , ,29.82,7,0.04,31.3, , ,36.0, ,12, 5, , , , , , , , , , , , , , , 80,100
44255, 47.3, 302.7,2011-01-29T16:00:00, , , ,29.70,7,0.14,31.5, , ,35.8, ,11, 4, , , , , , , , , , , , , , , 60,100
44255, 47.3, 302.7,2011-01-29T18:00:00, , , ,29.65,7,0.14,30.2, , ,35.6, ,11, 4, , , , , , , , , , , , , , , 40,100
44255, 47.3, 302.7,2011-01-29T20:00:00, , , ,29.63,7,0.02,29.5, , ,35.6, ,12, 4, , , , , , , , , , , , , , , 10,120
44255, 47.3, 302.7,2011-01-29T22:00:00, , , ,29.67,2,0.04,29.3, , ,35.6, ,11, 4, , , , , , , , , , , , , , , 20,110
44255, 47.3, 303.0,2011-01-30T00:00:00, , , ,29.63,7,0.01,30.2, , ,35.6, , 5, 4,33, , , , , , ,A, , , , , , , 30,100
44255, 47.3, 303.0,2011-01-30T01:00:00, , , ,29.64,7,0.03,30.0, , ,35.8, ,10, 4,33, , , , , , ,A, , , , , , , 30, 80
44255, 47.3, 303.0,2011-01-30T02:00:00, , , ,29.65,2,0.02,29.8, , ,35.8, ,10, 4,33, , , , , , ,A, , , , , , , 30, 80
44255, 47.3, 303.0,2011-01-30T03:00:00, , , ,29.67,2,0.04,29.7, , ,35.8, , 9, 4,33, , , , , , ,A, , , , , , , 40, 70
44255, 47.3, 303.0,2011-01-30T04:00:00, , , ,29.67,2,0.03,29.3, , ,35.8, ,10, 3,33, , , , , , ,A, , , , , , , 30, 50
44255, 47.3, 303.0,2011-01-30T05:00:00, , , ,29.68,2,0.03,28.9, , ,35.8, , 9, 3,33, , , , , , ,A, , , , , , ,340, 50
44255, 47.3, 303.0,2011-01-30T06:00:00, , , ,29.69,2,0.01,28.9, , ,35.8, ,10, 3,33, , , , , , ,A, , , , , , ,320, 50
44255, 47.3, 303.0,2011-01-30T07:00:00, , , ,29.69,2,0.02,29.1, , ,35.8, ,10, 3,33, , , , , , ,A, , , , , , ,340, 40
44255, 47.3, 303.0,2011-01-30T08:00:00, , , ,29.70,2,0.02,29.1, , ,36.0, ,10, 2,33, , , , , , ,A, , , , , , ,310, 60
44255, 47.3, 303.0,2011-01-30T09:00:00, , , ,29.71,2,0.03,29.3, , ,36.0, ,10, 2,33, , , , , , ,A, , , , , , ,310, 80
44255, 47.3, 303.0,2011-01-30T10:00:00, , , ,29.73,2,0.05,29.7, , ,35.8, ,10, 2,33, , , , , , ,A, , , , , , ,310, 80
44255, 47.3, 303.0,2011-01-30T11:00:00, , , ,29.75,2,0.05,30.9, , ,35.8, ,10, 2,33, , , , , , ,A, , , , , , ,310, 90
44255, 47.3, 303.0,2011-01-30T12:00:00, , , ,29.77,2,0.06,31.3, , ,35.8, ,10, 3,33, , , , , , ,A, , , , , , ,310, 90
44255, 47.3, 303.0,2011-01-30T13:00:00, , , ,29.78,2,0.05,31.3, , ,35.8, , 9, 3,33, , , , , , ,A, , , , , , ,310, 80
44255, 47.3, 303.0,2011-01-30T14:00:00, , , ,29.81,2,0.06,31.6, , ,36.0, , 5, 3,33, , , , , , ,A, , , , , , ,320, 80
44255, 47.3, 303.0,2011-01-30T15:00:00, , , ,29.83,2,0.06,31.1, , ,36.0, , 9, 3,33, , , , , , ,A, , , , , , ,320, 90
44255, 47.3, 303.0,2011-01-30T16:00:00, , , ,29.83,2,0.05,30.9, , ,36.0, , 9, 3,33, , , , , , ,A, , , , , , ,300, 90
44255, 47.3, 303.0,2011-01-30T17:00:00, , , ,29.84,2,0.03,30.7, , ,36.0, ,10, 3,33, , , , , , ,A, , , , , , ,300,100
44255, 47.3, 303.0,2011-01-30T18:00:00, , , ,29.85,2,0.02,30.7, , ,36.0, , 8, 3,33, , , , , , ,A, , , , , , ,310, 90
44255, 47.3, 303.0,2011-01-30T19:00:00, , , ,29.88,2,0.04,30.0, , ,36.0, , 5, 3,33, , , , , , ,A, , , , , , ,320, 90
44255, 47.3, 303.0,2011-01-30T20:00:00, , , ,29.91,2,0.07,29.7, , ,36.0, , 9, 3,33, , , , , , ,A, , , , , , ,310, 80
44255, 47.3, 303.0,2011-01-30T21:00:00, , , ,29.92,2,0.07,29.7, , ,36.0, ,10, 3,33, , , , , , ,A, , , , , , ,320, 80
44255, 47.3, 303.0,2011-01-30T22:00:00, , , ,29.94,2,0.06,29.3, , ,36.0, , 8, 3,33, , , , , , ,A, , , , , , ,310, 60
44255, 47.3, 303.0,2011-01-30T23:00:00, , , ,29.95,2,0.04,28.8, , ,36.0, , 9, 2,33, , , , , , ,A, , , , , , ,330, 50
44255, 47.3, 303.0,2011-01-31T00:00:00, , , ,29.96,2,0.03,28.0, , ,36.0, , 9, 2,33, , , , , , ,A, , , , , , ,320, 30
44255, 47.3, 303.0,2011-01-31T01:00:00, , , ,29.95,2,0.01,27.7, , ,36.0, , 8, 2,33, , , , , , ,A, , , , , , ,330, 40
44255, 47.3, 303.0,2011-01-31T02:00:00, , , ,29.95,4,0.00,27.1, , ,36.0, , 9, 2,33, , , , , , ,A, , , , , , ,330, 20
44255, 47.3, 303.0,2011-01-31T03:00:00, , , ,29.94,7,0.01,27.3, , ,36.0, ,10, 2,33, , , , , , ,A, , , , , , ,310, 10
44255, 47.3, 303.0,2011-01-31T04:00:00, , , ,29.93,7,0.03,27.1, , ,36.0, ,10, 2,33, , , , , , ,A, , , , , , ,100,  0
44255, 47.3, 303.0,2011-01-31T05:00:00, , , ,29.91,7,0.03,27.5, , ,35.8, ,10, 2,33, , , , , , ,A, , , , , , ,120, 10
44255, 47.3, 303.0,2011-01-31T06:00:00, , , ,29.90,7,0.04,28.4, , ,36.0, ,10, 2,33, , , , , , ,A, , , , , , ,140, 20
44255, 47.3, 303.0,2011-01-31T07:00:00, , , ,29.86,7,0.06,28.4, , ,36.0, , 9, 2,33, , , , , , ,A, , , , , , ,100, 10
44255, 47.3, 303.0,2011-01-31T08:00:00, , , ,29.85,7,0.06,28.6, , ,36.0, ,11, 2,33, , , , , , ,A, , , , , , ,110, 10
44255, 47.3, 303.0,2011-01-31T09:00:00, , , ,29.84,7,0.06,27.0, , ,36.0, , 9, 2,33, , , , , , ,A, , , , , , ,160, 30
44255, 47.3, 303.0,2011-01-31T10:00:00, , , ,29.82,7,0.05,27.3, , ,36.0, ,10, 2,33, , , , , , ,A, , , , , , ,130, 30
44255, 47.3, 303.0,2011-01-31T11:00:00, , , ,29.81,7,0.04,27.9, , ,36.0, ,11, 2,33, , , , , , ,A, , , , , , ,130, 50
44255, 47.3, 303.0,2011-01-31T12:00:00, , , ,29.79,7,0.05,28.2, , ,36.0, ,11, 2,33, , , , , , ,A, , , , , , ,130, 60
44255, 47.3, 303.0,2011-01-31T13:00:00, , , ,29.78,7,0.04,28.9, , ,36.0, ,11, 2,33, , , , , , ,A, , , , , , ,140, 70
44255, 47.3, 303.0,2011-01-31T14:00:00, , , ,29.77,7,0.04,28.8, , ,36.0, ,11, 2,33, , , , , , ,A, , , , , , ,180, 70
44255, 47.3, 303.0,2011-01-31T15:00:00, , , ,29.75,7,0.05,29.7, , ,36.0, ,10, 3,33, , , , , , ,A, , , , , , ,280, 90
44255, 47.3, 303.0,2011-01-31T16:00:00, , , ,29.74,7,0.04,28.4, , ,36.0, ,10, 3,33, , , , , , ,A, , , , , , ,330, 90
44255, 47.3, 303.0,2011-01-31T17:00:00, , , ,29.73,7,0.04,27.1, , ,36.0, ,10, 3,33, , , , , , ,A, , , , , , ,300,110
44255, 47.3, 303.0,2011-01-31T18:00:00, , , ,29.72,7,0.03,30.0, , ,36.0, , 9, 3,33, , , , , , ,A, , , , , , ,290,120
44255, 47.3, 303.0,2011-01-31T19:00:00, , , ,29.75,2,0.01,26.8, , ,36.0, , 5, 4,33, , , , , , ,A, , , , , , ,340,140
44255, 47.3, 303.0,2011-01-31T20:00:00, , , ,29.81,2,0.08,25.5, , ,36.0, , 6, 4,33, , , , , , ,A, , , , , , ,320,140
44255, 47.3, 303.0,2011-01-31T21:00:00, , , ,29.87,2,0.15,23.4, , ,36.0, , 6, 5,33, , , , , , ,A, , , , , , ,320,140
44255, 47.3, 303.0,2011-01-31T22:00:00, , , ,29.91,2,0.16,21.7, , ,36.0, , 6, 4,33, , , , , , ,A, , , , , , ,340,130
44255, 47.3, 303.0,2011-01-31T23:00:00, , , ,29.94,2,0.13,21.7, , ,36.0, , 6, 4,33, , , , , , ,A, , , , , , ,340,120
44255, 47.3, 303.0,2011-02-01T00:00:00, , , ,29.97,2,0.10,22.5, , ,35.8, , 7, 4,33, , , , , , ,A, , , , , , ,320,120
44255, 47.3, 303.0,2011-02-01T01:00:00, , , ,30.00,2,0.09,23.5, , ,36.0, , 6, 4,33, , , , , , ,A, , , , , , ,310,140
44255, 47.3, 303.0,2011-02-01T02:00:00, , , ,30.03,2,0.09,22.1, , ,35.8, , 6, 4,33, , , , , , ,A, , , , , , ,310,140
44255, 47.3, 303.0,2011-02-01T03:00:00, , , ,30.08,2,0.10,21.7, , ,35.8, , 6, 5,33, , , , , , ,A, , , , , , ,310,130
44255, 47.3, 303.0,2011-02-01T04:00:00, , , ,30.10,2,0.10,21.4, , ,35.8, , 7, 5,33, , , , , , ,A, , , , , , ,300,120
44255, 47.3, 303.0,2011-02-01T05:00:00, , , ,30.12,2,0.08,22.1, , ,35.8, , 8, 5,33, , , , , , ,A, , , , , , ,300,130
44255, 47.3, 303.0,2011-02-01T06:00:00, , , ,30.14,2,0.06,21.9, , ,35.8, , 8, 6,33, , , , , , ,A, , , , , , ,300,120
44255, 47.3, 303.0,2011-02-01T07:00:00, , , ,30.16,2,0.06,21.6, , ,35.8, , 8, 6,33, , , , , , ,A, , , , , , ,290,120
44255, 47.3, 303.0,2011-02-01T08:00:00, , , ,30.17,2,0.05,21.7, , ,35.8, , 8, 5,33, , , , , , ,A, , , , , , ,310,100
44255, 47.3, 302.7,2011-02-01T09:00:00, , , ,30.19,2,0.05,21.4, , ,35.8, , 8, 5, , , , , , , , , , , , , , ,300,120
44255, 47.3, 303.0,2011-02-01T10:00:00, , , ,30.22,2,0.06,21.6, , ,35.8, , 8, 6,33, , , , , , ,A, , , , , , ,280,120
44255, 47.3, 303.0,2011-02-01T11:00:00, , , ,30.23,2,0.06,22.3, , ,35.8, , 8, 6,33, , , , , , ,A, , , , , , ,300,120
44255, 47.3, 303.0,2011-02-01T12:00:00, , , ,30.24,2,0.05,23.0, , ,35.8, , 7, 6,33, , , , , , ,A, , , , , , ,280,130
44255, 47.3, 303.0,2011-02-01T13:00:00, , , ,30.27,2,0.05,22.1, , ,35.8, , 8, 6,33, , , , , , ,A, , , , , , ,280,140
44255, 47.3, 303.0,2011-02-01T14:00:00, , , ,30.28,2,0.04,23.5, , ,35.8, , 8, 6,33, , , , , , ,A, , , , , , ,280,140
44255, 47.3, 303.0,2011-02-01T15:00:00, , , ,30.28,2,0.04,23.7, , ,35.8, , 8, 6,33, , , , , , ,A, , , , , , ,280,140
44255, 47.3, 303.0,2011-02-01T16:00:00, , , ,30.27,2,0.01,23.7, , ,35.8, , 8, 6,33, , , , , , ,A, , , , , , ,270,130
44255, 47.3, 303.0,2011-02-01T17:00:00, , , ,30.27,7,0.01,23.5, , ,35.8, , 8, 6,33, , , , , , ,A, , , , , , ,270,140
44255, 47.3, 302.7,2011-02-01T18:00:00, , , ,30.27,7,0.01,24.1, , ,35.8, , 8, 7, , , , , , , , , , , , , , ,270,140
44255, 47.3, 303.0,2011-02-01T19:00:00, , , ,30.28,2,0.01,23.5, , ,35.8, , 8, 7,33, , , , , , ,A, , , , , , ,270,130
44255, 47.3, 303.0,2011-02-01T20:00:00, , , ,30.29,2,0.03,24.6, , ,35.8, , 8, 6,33, , , , , , ,A, , , , , , ,270,130
44255, 47.3, 303.0,2011-02-01T21:00:00, , , ,30.30,2,0.03,25.0, , ,35.8, , 7, 6,33, , , , , , ,A, , , , , , ,260,120
44255, 47.3, 303.0,2011-02-01T22:00:00, , , ,30.30,2,0.02,25.0, , ,35.8, , 8, 5,33, , , , , , ,A, , , , , , ,260,120
44255, 47.3, 303.0,2011-02-01T23:00:00, , , ,30.30,2,0.01,25.0, , ,35.8, , 8, 6,33, , , , , , ,A, , , , , , ,270,130
44255, 47.3, 303.0,2011-02-02T00:00:00, , , ,30.29,7,0.01,25.3, , ,35.6, , 8, 5,33, , , , , , ,A, , , , , , ,270,130
44255, 47.3, 303.0,2011-02-02T01:00:00, , , ,30.28,7,0.02,26.4, , ,35.6, , 8, 5,33, , , , , , ,A, , , , , , ,270,120
44255, 47.3, 303.0,2011-02-02T02:00:00, , , ,30.27,7,0.03,26.4, , ,35.6, , 7, 5,33, , , , , , ,A, , , , , , ,270,120
44255, 47.3, 303.0,2011-02-02T03:00:00, , , ,30.27,7,0.02,26.4, , ,35.6, , 7, 5,33, , , , , , ,A, , , , , , ,270,120
44255, 47.3, 303.0,2011-02-02T04:00:00, , , ,30.25,7,0.03,26.4, , ,35.6, , 7, 5,33, , , , , , ,A, , , , , , ,270,110
44255, 47.3, 303.0,2011-02-02T05:00:00, , , ,30.22,7,0.06,26.1, , ,35.6, , 7, 5,33, , , , , , ,A, , , , , , ,270,110
44255, 47.3, 303.0,2011-02-02T06:00:00, , , ,30.21,7,0.06,26.2, , ,35.6, , 7, 5,33, , , , , , ,A, , , , , , ,280,100
44255, 47.3, 303.0,2011-02-02T07:00:00, , , ,30.19,7,0.06,27.0, , ,35.6, , 7, 5,33, , , , , , ,A, , , , , , ,290,110
44255, 47.3, 303.0,2011-02-02T08:00:00, , , ,30.18,7,0.04,25.3, , ,35.6, , 7, 5,33, , , , , , ,A, , , , , , ,310, 90
44255, 47.3, 303.0,2011-02-02T09:00:00, , , ,30.16,7,0.05,25.3, , ,35.6, , 7, 4,33, , , , , , ,A, , , , , , ,310, 80
44255, 47.3, 303.0,2011-02-02T10:00:00, , , ,30.16,7,0.03,25.0, , ,35.6, , 8, 4,33, , , , , , ,A, , , , , , ,320, 90
44255, 47.3, 303.0,2011-02-02T11:00:00, , , ,30.17,7,0.01,23.7, , ,35.6, , 7, 4,33, , , , , , ,A, , , , , , ,340, 90
44255, 47.3, 303.0,2011-02-02T12:00:00, , , ,30.19,2,0.03,22.5, , ,35.6, , 7, 3,33, , , , , , ,A, , , , , , ,330, 90
44255, 47.3, 303.0,2011-02-02T13:00:00, , , ,30.20,2,0.04,22.1, , ,35.4, , 6, 3,33, , , , , , ,A, , , , , , ,330,100
44255, 47.3, 303.0,2011-02-02T14:00:00, , , ,30.22,2,0.04,21.4, , ,35.6, , 8, 3,33, , , , , , ,A, , , , , , ,340,100
44255, 47.3, 303.0,2011-02-02T15:00:00, , , ,30.23,2,0.03,20.7, , ,35.6, , 7, 3,33, , , , , , ,A, , , , , , ,340, 80
44255, 47.3, 303.0,2011-02-02T16:00:00, , , ,30.21,2,0.01,20.3, , ,35.6, , 5, 3,33, , , , , , ,A, , , , , , ,340, 80
44255, 47.3, 303.0,2011-02-02T17:00:00, , , ,30.20,7,0.02,19.8, , ,35.4, , 7, 3,33, , , , , , ,A, , , , , , ,350, 60
44255, 47.3, 303.0,2011-02-02T18:00:00, , , ,30.17,7,0.06,19.4, , ,35.4, , 5, 2,33, , , , , , ,A, , , , , , , 10, 40
44255, 47.3, 303.0,2011-02-02T19:00:00, , , ,30.18,7,0.03,19.4, , ,35.6, , 7, 2,33, , , , , , ,A, , , , , , , 40, 30
44255, 47.3, 303.0,2011-02-02T20:00:00, , , ,30.19,7,0.01,19.4, , ,35.4, , 7, 2,33, , , , , , ,A, , , , , , , 40, 30
44255, 47.3, 303.0,2011-02-02T21:00:00, , , ,30.19,2,0.02,18.7, , ,35.4, , 7, 2,33, , , , , , ,A, , , , , , , 60, 20
44255, 47.3, 303.0,2011-02-02T22:00:00, , , ,30.16,7,0.02,18.5, , ,35.4, , 7, 2,33, , , , , , ,A, , , , , , ,100, 40
44255, 47.3, 303.0,2011-02-02T23:00:00, , , ,30.13,7,0.06,18.9, , ,35.4, , 6, 2,33, , , , , , ,A, , , , , , ,100, 60
44255, 47.3, 303.0,2011-02-03T00:00:00, , , ,30.08,7,0.11,19.0, , ,35.4, , 8, 2,33, , , , , , ,A, , , , , , ,100, 70
44255, 47.3, 303.0,2011-02-03T01:00:00, , , ,30.05,7,0.11,19.9, , ,35.4, , 7, 2,33, , , , , , ,A, , , , , , , 90, 80
44255, 47.3, 303.0,2011-02-03T03:00:00, , , ,29.92,7,0.17,21.4, , ,35.4, ,12, 3,33, , , , , , ,A, , , , , , ,110,100
44255, 47.3, 303.0,2011-02-03T04:00:00, , , ,29.84,7,0.20,21.4, , ,35.4, ,11, 4,33, , , , , , ,A, , , , , , , 90,110
44255, 47.3, 303.0,2011-02-03T05:00:00, , , ,29.81, , ,21.6, , ,35.4, ,10, 4,33, , , , , , ,A, , , , , , , 90,120
44255, 47.3, 303.0,2011-02-03T06:00:00, , , ,29.74,7,0.18,20.5, , ,35.4, , 5, 5,33, , , , , , ,A, , , , , , , 70,130
44255, 47.3, 303.0,2011-02-03T07:00:00, , , ,29.74,7,0.10,19.8, , ,35.4, ,11, 5,33, , , , , , ,A, , , , , , , 50,100
